City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
342,irymple,-34.25,142.1667,17.27,56,87,0.89,AU,1697066641
343,brooks,50.5834,-111.8851,11.99,92,100,0.51,CA,1697066641
344,crane,31.3974,-102.3501,32.1,17,0,3.32,US,1697066602
345,jizzax,40.1158,67.8422,20.15,27,1,2.3,UZ,1697066641
346,zhaotong,27.3167,103.7167,10.73,96,100,2.17,CN,1697066641
347,alofi,-19.0595,-169.9187,26.94,65,75,5.66,NU,1697066641
348,shenjiamen,29.9576,122.298,20.93,78,32,6.65,CN,1697066642
349,bairnsdale,-37.8333,147.6167,21.38,42,72,3.56,AU,1697066642
350,tindouf,27.6711,-8.1474,25.25,20,0,3.09,DZ,1697066642
351,sur,22.5667,59.5289,29.36,52,0,2.31,OM,1697066642
352,olyokminsk,60.3736,120.4264,12.22,70,100,5.81,RU,1697066642
353,nuuk,64.1835,-51.7216,0.34,69,75,10.8,GL,1697066642
354,alvand,36.3187,49.1678,9.52,87,100,4.12,IR,1697066643
355,udachny,66.4167,112.4,0.25,74,75,6.28,RU,1697066643
356,mount gambier,-37.8333,140.7667,10.79,91,80,5.77,AU,1697066437
357,qaqortoq,60.7167,-46.0333,3.5,78,99,0.85,GL,1697066643
358,dawson creek,55.7666,-120.2362,10.8,87,0,1.03,CA,1697066643
359,batesville,35.7698,-91.641,24.23,60,0,2.06,US,1697066643
360,port saint john's,-31.6229,29.5448,19.66,90,100,0.96,ZA,1697066644
